gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABCC8,0.16977946588311998,0.02557375175731061,0.0,0.0,0.0
ASB13,0.07544262639318901,0.5914328718857166,0.0,0.0,0.0
C6orf120,0.20453746993777516,0.08242445805202968,0.0,0.0,0.0
CALR,0.4690212099137234,1.0,0.0,1.0,0.0
CBLN4,0.0,0.13599304566568773,0.0,0.0,0.0
CCDC167,0.4213196441412432,0.1739745381135608,0.0,1.0,0.0
CFAP418,0.4307308281065413,0.2436926549923229,0.0,0.0,0.0
CWC15,0.25070432717002783,0.0,0.0,0.0,0.0
ENTPD6,0.20878896458106616,0.4834343619736488,0.0,0.0,0.0
ERLEC1,0.36542693077017563,0.34333510803232625,1.0,0.0,0.0
FBLN5,0.44393350052543273,0.19849475314797627,0.0,1.0,0.0
H2BC21,0.6096399685784426,0.7597883246580286,1.0,1.0,0.0
HSPA1A,1.0,0.511103910242472,1.0,1.0,0.0
KCNG1,0.5502174477436436,0.011174609475793016,0.0,1.0,0.0
LRRC20,0.06879524821566207,0.4988423128028834,0.0,0.0,0.0
MAPK4,0.42128971887231265,0.12581045852281125,0.0,1.0,0.0
MCCC1,0.2679744742811664,0.012254185003357447,0.0,0.0,0.0
MEF2C,0.3471437484277345,0.21460674178234354,0.0,0.0,0.0
METTL21A,0.586223712725363,0.1033922871078306,0.0,1.0,0.0
NFS1,0.17406488416724986,0.7474474207125371,0.0,0.0,0.0
PACRG,0.2270379981680384,0.07507990150009254,0.0,0.0,0.0
PEF1,0.39808421813846334,0.08822575503066125,1.0,0.0,0.0
PLSCR1,0.7009963470504134,0.4871307044280946,0.0,1.0,0.0
PPP1R2,0.3502576637007242,0.26785993426568916,1.0,0.0,0.0
PPT1,0.48438249936722155,0.1360482138257699,0.0,0.0,0.0
PTGS2,0.74793272486876,0.24925809603300209,0.0,1.0,0.0
PWP1,0.20733730246392915,0.14105149428343702,0.0,0.0,0.0
RBFOX2,0.16330156416448133,0.12675250953009365,0.0,0.0,0.0
RITA1,0.5233819336971185,0.18499507100440524,0.0,0.0,0.0
RPP25,0.18980996067381606,0.26477184434202844,0.0,0.0,0.0
SATB1,0.1901730259804904,0.21793294046829872,0.0,1.0,0.0
SEC61B,0.38442423770565876,0.011225261352398331,0.0,1.0,0.0
SH3GLB1,0.42600064144267996,0.3364798304211003,0.0,1.0,0.0
SLC16A3,0.7485998167626955,0.6259433314714157,0.0,1.0,0.0
SLC25A27,0.11059223062330789,0.6729990820783466,0.0,0.0,0.0
TENT5A,0.8440894163773016,0.3635351624368852,0.0,1.0,0.0
TLCD3A,0.5979240517592394,0.2458991830061809,0.0,0.0,0.0
UBQLN2,0.5726423184234125,0.26237039893589753,0.0,0.0,0.0
UQCRC2,0.14395710888431598,0.3030213637542188,0.0,0.0,0.0
USP11,0.15243956450496324,0.30482189125149217,0.0,0.0,0.0
VPS8,0.2300261782191368,0.25286192187634265,0.0,0.0,0.0
ZGPAT,0.3854733875098782,0.43764533592625,0.0,0.0,0.0
