gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ACADM,3,2,0.27170721212111165,0.3810527724989754,False
ACBD6,3,2,0.2388158493966186,0.16337336626616716,False
ADCY1,3,3,0.1251204430769981,0.1251204430769981,False
ARFGAP2,3,2,0.2187499654569048,0.3512454973359973,False
ASH2L,3,2,0.014114285366699045,-0.37543118558343735,True
ATP6V1B2,3,3,0.18337932668058285,0.18337932668058285,False
ATPAF1,3,3,0.24163634304793055,0.24163634304793055,False
CALML4,3,2,0.21711870379580622,0.30473379516742694,False
CKB,3,2,0.1889599317436872,-0.2563765984631736,True
CLIP4,3,2,0.17160867592803766,-0.20112535047365965,True
CLPX,3,2,0.20751750556436419,-0.1824287903915085,True
DMXL1,3,2,-0.07811012120951884,-0.24869956990757158,True
DPP10,3,2,-0.24350988825275235,-0.5481711969525933,True
EIF4B,3,2,0.2000401802352473,0.3194026737759472,False
EMC1,3,2,-0.051971667944302524,-0.19942662646732945,True
FBXO40,2,2,-0.3907390015059853,-0.3907390015059853,False
GATAD2A,3,2,0.47504979501161354,0.35350045579576683,True
GNA12,3,3,0.7174568342790835,0.7174568342790835,True
IFIH1,3,2,0.6546206651287961,0.8477432748311255,True
KCNS2,3,2,-0.1743676328742012,-0.5393729249261003,True
KCTD5,3,2,0.45759996768125655,0.252172008830424,True
KCTD8,3,2,0.15752302593877854,0.3523061350825274,False
LHFPL2,3,2,0.7102555163700653,0.9451017457871491,True
LRRN3,3,2,-0.05902297632191811,-0.4523875794478336,True
LTA4H,3,2,0.2456549950236401,0.3813571713078958,False
LZIC,3,2,0.3710835611474657,0.14814930732648635,True
MFN2,3,2,0.0810236076048172,-0.20782160509837455,True
MTRES1,3,2,0.02769572355321559,-0.18459873674994953,True
MVB12A,3,2,0.471806050716259,0.32738998203140257,True
PAPOLA,3,3,0.6757603279105311,0.6757603279105311,True
PHKG2,3,2,0.06108477762945904,-0.19312128362762637,True
PRPF19,3,2,-0.10564300803958915,-0.36035083625773057,True
PRRX1,3,2,0.8128104011938223,0.6516947517278654,True
RC3H2,3,2,0.13439928364431028,-0.04864481028568379,False
REEP2,3,2,-0.23408915264919372,-0.2391404314104344,True
SNAP47,3,2,0.00493238544537918,-0.25736014903469284,True
STK40,3,2,0.4927747213293528,0.3624082332553962,True
TLE1,3,2,0.36685141691359363,0.18835601516641187,True
TLN1,3,3,0.6230562813362098,0.6230562813362098,True
TMED5,3,2,0.38184322010540744,0.25263203709301485,True
TMEM237,3,2,0.029575371557794217,-0.3366270289769002,True
TMEM25,3,2,-0.3035123178664447,-0.5296440187843712,True
TMEM43,3,3,0.39706425731802764,0.39706425731802764,True
TNFRSF10B,2,2,1.0331259304913258,1.0331259304913258,True
TOPBP1,3,2,0.12465349455264096,-0.2182851994481112,True
TRIM2,3,2,0.29647080906661866,0.47933650918326176,False
TXNDC12,3,2,0.5183320442633764,0.8064903516418584,False
VPS33B,3,2,-0.02439113829518824,-0.33038941670390454,True
ZBTB40,3,3,0.41886298647246417,0.41886298647246417,True
ZMIZ1,3,2,0.47566464304096395,0.3520887188261028,True
ZNF329,3,3,0.22684655870281448,0.22684655870281448,False
ZNF395,3,2,0.5027209484026732,0.7081233432668306,True
