gene,cluster_id
ACADM,3
ACBD6,3
ADCY1,0
ARFGAP2,3
ASH2L,4
ATP6V1B2,0
ATPAF1,0
CALML4,3
CKB,4
CLIP4,4
CLPX,4
DMXL1,4
DPP10,4
EIF4B,3
EMC1,4
FBXO40,4
GATAD2A,1
GNA12,0
IFIH1,2
KCNS2,4
KCTD5,1
KCTD8,3
LHFPL2,2
LRRN3,4
LTA4H,3
LZIC,1
MFN2,4
MTRES1,4
MVB12A,1
PAPOLA,0
PHKG2,4
PRPF19,4
PRRX1,2
RC3H2,4
REEP2,1
SNAP47,4
STK40,1
TLE1,1
TLN1,0
TMED5,1
TMEM237,4
TMEM25,4
TMEM43,0
TNFRSF10B,2
TOPBP1,4
TRIM2,3
TXNDC12,3
VPS33B,4
ZBTB40,0
ZMIZ1,1
ZNF329,0
ZNF395,2
