gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
DPP10,4,True,True,True,True,4,True,-0.24350988825275235,-0.5481711969525933,down
EMC1,4,True,True,True,True,4,True,-0.051971667944302524,-0.19942662646732945,down
KCNS2,4,True,True,True,True,4,True,-0.1743676328742012,-0.5393729249261003,down
MTRES1,4,True,True,True,True,4,True,0.02769572355321559,-0.18459873674994953,down
PRPF19,4,True,True,True,True,4,True,-0.10564300803958915,-0.36035083625773057,down
SNAP47,4,True,True,True,True,4,True,0.00493238544537918,-0.25736014903469284,down
VPS33B,4,True,True,True,True,4,True,-0.02439113829518824,-0.33038941670390454,down
ACBD6,3,True,True,True,True,4,False,0.2388158493966186,0.16337336626616716,up
ADCY1,0,True,False,True,True,4,False,0.1251204430769981,0.1251204430769981,up
ASH2L,4,True,False,True,True,4,False,0.014114285366699045,-0.37543118558343735,down
ATPAF1,0,True,True,True,True,4,False,0.24163634304793055,0.24163634304793055,up
CKB,4,True,False,True,True,4,False,0.1889599317436872,-0.2563765984631736,down
CLPX,4,True,False,True,True,4,False,0.20751750556436419,-0.1824287903915085,down
EIF4B,3,True,False,True,True,4,False,0.2000401802352473,0.3194026737759472,up
FBXO40,4,True,False,True,True,4,False,-0.3907390015059853,-0.3907390015059853,down
GNA12,0,True,True,True,True,4,False,0.7174568342790835,0.7174568342790835,up
IFIH1,2,True,False,True,True,4,False,0.6546206651287961,0.8477432748311255,up
KCTD8,3,True,False,True,True,4,False,0.15752302593877854,0.3523061350825274,up
LHFPL2,2,True,False,True,True,4,False,0.7102555163700653,0.9451017457871491,up
MVB12A,1,True,False,True,True,4,False,0.471806050716259,0.32738998203140257,up
PAPOLA,0,True,False,True,True,4,False,0.6757603279105311,0.6757603279105311,up
PHKG2,4,True,False,True,True,4,False,0.06108477762945904,-0.19312128362762637,down
PRRX1,2,True,False,True,True,4,False,0.8128104011938223,0.6516947517278654,up
TLN1,0,True,False,True,True,4,False,0.6230562813362098,0.6230562813362098,up
TMEM237,4,True,False,True,True,4,False,0.029575371557794217,-0.3366270289769002,down
TMEM25,4,True,False,True,True,4,False,-0.3035123178664447,-0.5296440187843712,down
TNFRSF10B,2,True,False,True,True,4,False,1.0331259304913258,1.0331259304913258,up
TRIM2,3,True,False,True,True,4,False,0.29647080906661866,0.47933650918326176,up
TXNDC12,3,True,True,True,True,4,False,0.5183320442633764,0.8064903516418584,up
ZMIZ1,1,True,False,True,True,4,False,0.47566464304096395,0.3520887188261028,up
ZNF329,0,True,False,True,True,4,False,0.22684655870281448,0.22684655870281448,up
TOPBP1,4,True,True,True,False,3,True,0.12465349455264096,-0.2182851994481112,down
ATP6V1B2,0,True,False,True,False,3,False,0.18337932668058285,0.18337932668058285,up
GATAD2A,1,True,False,True,False,3,False,0.47504979501161354,0.35350045579576683,up
LRRN3,4,True,False,True,False,3,False,-0.05902297632191811,-0.4523875794478336,down
LTA4H,3,True,False,True,False,3,False,0.2456549950236401,0.3813571713078958,up
LZIC,1,True,False,True,False,3,False,0.3710835611474657,0.14814930732648635,up
MFN2,4,True,False,True,False,3,False,0.0810236076048172,-0.20782160509837455,down
REEP2,1,True,False,True,False,3,False,-0.23408915264919372,-0.2391404314104344,down
TLE1,1,True,False,True,False,3,False,0.36685141691359363,0.18835601516641187,up
ACADM,3,True,False,False,False,1,False,0.27170721212111165,0.3810527724989754,up
ARFGAP2,3,True,False,False,False,1,False,0.2187499654569048,0.3512454973359973,up
CALML4,3,True,False,False,False,1,False,0.21711870379580622,0.30473379516742694,up
CLIP4,4,True,False,False,False,1,False,0.17160867592803766,-0.20112535047365965,down
DMXL1,4,True,False,False,False,1,False,-0.07811012120951884,-0.24869956990757158,down
KCTD5,1,True,False,False,False,1,False,0.45759996768125655,0.252172008830424,up
RC3H2,4,True,False,False,False,1,False,0.13439928364431028,-0.04864481028568379,down
STK40,1,True,False,False,False,1,False,0.4927747213293528,0.3624082332553962,up
TMED5,1,True,False,False,False,1,False,0.38184322010540744,0.25263203709301485,up
TMEM43,0,True,False,False,False,1,False,0.39706425731802764,0.39706425731802764,up
ZBTB40,0,True,False,False,False,1,False,0.41886298647246417,0.41886298647246417,up
ZNF395,2,True,False,False,False,1,False,0.5027209484026732,0.7081233432668306,up
