gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
AFP,3,2,-0.06899692355200567,True
AFTPH,3,3,0.06342121616040634,False
AGA,3,2,0.0026284548257059274,True
AGAP1,3,2,0.009472823917287848,True
AGAP2,3,3,-0.008312544428491312,False
AGAP3,3,2,0.0049045901083270655,True
AGBL1,3,2,-0.15018428922511837,False
AGBL2,3,3,0.10697653462284928,True
AGBL3,3,2,0.00829748454328987,True
AGBL5,3,3,-0.01573471136377186,False
AGER,3,3,-0.08561508360241965,False
AGFG2,3,3,0.15686961188471785,True
AGGF1,3,2,-0.0679816257973494,True
AGK,3,3,0.009757403043367788,False
AGL,3,3,-0.11988153589101734,True
AGO1,3,3,0.06482475889364368,False
AGO2,3,2,0.055382231361506974,True
AGO3,3,3,0.12086861396127602,True
AGPAT4,3,3,-0.1125467767972118,True
AGPAT5,3,3,0.0864073011358928,False
AGR2,3,3,-0.1592800028293406,True
AGT,3,3,0.1822974809009573,True
AGTPBP1,3,3,-0.18974634033621482,True
AGTR1,3,2,0.06449337838943771,True
AGTRAP,3,2,0.07851188410506307,True
AGXT,3,3,0.09335774365921774,True
AHCTF1,3,2,0.05610112983132021,True
AHCY,3,2,0.024473883078041218,True
AHCYL1,3,2,0.045784909695422836,True
AHCYL2,3,3,0.17582864275554297,True
AHDC1,3,3,0.1817671617345,True
AHI1,3,2,-0.15959877807947195,False
AHNAK,3,3,0.11045920050268787,True
AHR,3,3,-0.043473385845934055,False
AHRR,3,2,-0.019620037395750977,True
AHSG,3,2,0.0014913938175200498,True
AHSP,3,3,-0.12643835260289668,True
AIF1,3,2,0.07663202834792397,True
AIFM1,3,2,-0.06894476188044948,True
AIFM2,3,2,0.0420408084570455,True
AIFM3,3,3,0.23309718408273997,True
AIG1,3,3,-0.1364293903925137,True
AIM2,3,3,-0.04301840200640533,False
AIMP2,3,3,-0.12358236489709401,True
AIP,3,2,0.07821684170200116,True
AIPL1,3,2,0.03086290611626834,False
AIRE,3,3,-0.026767047734035942,False
